TIMESTAMP,FLOOR,AREA,OAC,ZONE,BAY,JOB,COMMENT
2023-10-12 12:00,F4 2F,DIFF(Fur),201-6,공조 9(2F),DP2(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,DIFF(Fur),201-7,공조 10(2F),DP5(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,DIFF(Imp),201-7,공조 11(2F),DP6(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ETCH,201-1,공조 1(2F),EP0(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP4(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ThinFilm,201-1,공조 1(2F),CP5(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ThinFilm,201-5,공조 6(2F),CP3(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ThinFilm,201-5,공조 7(2F),CP2(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-12 12:00,F4 2F,ThinFilm,201-5,공조 8(2F),CP1(2F),AMCs 분석기 PM,"Analysis Column, Suppressor"
2023-10-13 18:01,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E03-25D Chiller교체
2023-10-19 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP6(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,ETCH,201-8,공조 12(2F),EP9(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4B(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4F(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8B(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8F(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP1(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP2(2F),AMCs 분석기 PM,
2023-10-19 12:00,F4 2F,PHOTO,201-4,공조 5(2F),PP3(2F),AMCs 분석기 PM,
2023-10-22 14:48,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-13A Chiller 점검
2023-10-23 15:24,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-12 C/D Chiller교체
2023-10-25 16:05,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-13 C/D Chiller 교체
2023-10-27 10:44,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,"5E05-12A,B Chiller By Pass점검"
2023-11-01 18:12,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E03-12 C/D Chiller교체
2023-11-02 12:47,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Chemical Filter 교체,DFU 102-1~4 Chemical Filter 120장 교체
2023-11-02 13:17,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Chemical Filter 교체,DFU 102-1~4 Chemical Filter 120장 교체
2023-11-02 13:47,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Chemical Filter 교체,DFU 102-1~4 Chemical Filter 120장 교체
2023-11-06 20:09,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-03A Chiller 장착
2023-11-07 14:43,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),개선 Item,5E05-3A Chiller 교체 후 FL300 Charge 작업 실시
2023-11-14 10:50,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-2A Chiller교체
2023-11-14 10:50,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,강제 배기 실시
2023-11-16 12:00,F4 2F,DIFF(Fur),201-6,공조 9(2F),DP2(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,DIFF(Fur),201-7,공조 10(2F),DP5(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,DIFF(Imp),201-7,공조 11(2F),DP6(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ETCH,201-1,공조 1(2F),EP0(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP4(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ThinFilm,201-1,공조 1(2F),CP5(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ThinFilm,201-5,공조 6(2F),CP3(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ThinFilm,201-5,공조 7(2F),CP2(2F),AMCs 분석기 PM,
2023-11-16 12:00,F4 2F,ThinFilm,201-5,공조 8(2F),CP1(2F),AMCs 분석기 PM,
2023-11-17 14:30,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,Stand-by 공조기로 교체 운전 (102-1 → 102-2)
2023-11-17 17:30,F4 2F,ThinFilm,201-5,공조 6(2F),CP3(2F),Chemical Filter 교체,50T 60장 교체
2023-11-21 9:50,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,강제배기 중단 21일 11시~
2023-11-22 15:26,F4 2F,ETCH,201-1,공조 1(2F),EP0(2F),개선 Item,5E05-14 C/D CHILLER 교체
2023-11-23 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP6(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,ETCH,201-8,공조 12(2F),EP9(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4B(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4F(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8B(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8F(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP1(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP2(2F),AMCs 분석기 PM,
2023-11-23 12:00,F4 2F,PHOTO,201-4,공조 5(2F),PP3(2F),AMCs 분석기 PM,
2023-11-24 10:36,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E03-25B Chiller By Path 점검
2023-11-24 10:36,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Ulpa Filter 교체,Ulpa Filter 교체
2023-11-27 9:17,F4 2F,PHOTO,201-3,공조 4(2F),PP1(2F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-11-27 9:22,F4 2F,PHOTO,201-3,공조 4(2F),PP2(2F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-11-27 11:30,F4 2F,PHOTO,201-4,공조 5(2F),PP3(2F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-12-05 9:04,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Ulpa Filter 교체,ULPA Filter 교체
2023-12-08 10:20,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Ulpa Filter 교체,28장 (EP3 전체 교체 진행중)
2023-12-08 21:23,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),개선 Item,5E05-9A Chiller 교체
2023-12-13 4:47,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Chemical Filter 철거,119장 (F 특화 1장 제외) 철거
2023-12-13 4:47,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Chemical Filter 철거,119장 (F 특화 1장 제외) 철거
2023-12-13 4:47,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Chemical Filter 철거,119장 (F 특화 1장 제외) 철거
2023-12-13 10:48,F4 2F,ETCH,201-1,공조 1(2F),EP0(2F),Ulpa Filter 교체,Ulpa Filter 교체(Probe 포함 14장 교체)
2023-12-13 15:07,F4 2F,ETCH,201-2,공조 3(2F),EP6(2F),개선 Item,5E03-24B Cathode 탈착 영향으로 추정(EP-7)
2023-12-14 5:22,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Chemical Filter 신규 설치,Chemical Filter 재 설치
2023-12-14 8:53,F4 2F,ThinFilm,201-1,공조 1(2F),CP5(2F),Ulpa Filter 교체,Ulpa Filter 교체(Probe 포함 36장 교체)
2023-12-14 11:23,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Chemical Filter 교체,철거 필터 30장 재설치 (11:20 EP 1)
2023-12-14 11:53,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Chemical Filter 교체,"철거 필터 재설치 (14:20, EP2/3)"
2023-12-14 11:53,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Chemical Filter 신규 설치,Chemical Filter 재 설치
2023-12-14 11:53,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Chemical Filter 신규 설치,Chemical Filter 재 설치
2023-12-14 12:23,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Chemical Filter 교체,철거 필터 재설치 (14:20 EP2/3)
2023-12-17 13:40,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),개선 Item,5E2C-1A Chiller Leak
2023-12-19 14:20,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),개선 Item,5E2C-1A Chiller교체
2023-12-21 12:00,F4 2F,DIFF(Fur),201-6,공조 9(2F),DP2(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,DIFF(Fur),201-7,공조 10(2F),DP5(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,DIFF(Imp),201-7,공조 11(2F),DP6(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-1,공조 1(2F),EP0(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP4(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-2,공조 3(2F),EP6(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ETCH,201-8,공조 12(2F),EP9(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4B(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,OAC,201-4,"공조 4,5(2F)",OAC4F(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8B(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,OAC,201-8,"공조 11,12(2F)",OAC8F(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP1(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,PHOTO,201-3,공조 4(2F),PP2(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,PHOTO,201-4,공조 5(2F),PP3(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ThinFilm,201-1,공조 1(2F),CP5(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ThinFilm,201-5,공조 6(2F),CP3(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ThinFilm,201-5,공조 7(2F),CP2(2F),AMCs 분석기 PM,
2023-12-21 12:00,F4 2F,ThinFilm,201-5,공조 8(2F),CP1(2F),AMCs 분석기 PM,
2023-12-22 13:52,F4 2F,ETCH,201-1,공조 2(2F),EP1(2F),Chemical Filter 철거,Chemical Filter 철거
2023-12-22 14:23,F4 2F,ETCH,201-2,공조 2(2F),EP2(2F),Chemical Filter 철거,Chemical Filter 철거
2023-12-22 14:53,F4 2F,ETCH,201-2,공조 2(2F),EP3(2F),Chemical Filter 철거,Chemical Filter 철거
2023-02-01 16:59,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),Chemical Filter 교체,최초설치 200T(22/01/27 설치후 계속사용)
2023-02-01 18:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),Chemical Filter 교체,최초설치 200T(22/01/27 설치후 계속사용)
2023-02-01 19:31,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),Chemical Filter 교체,최초설치 50T(22/01/26 설치후 계속사용)
2023-02-01 21:03,F4 4F,ThinFilm,401-5,공조 7(4F),CP1(4F),Chemical Filter 교체,최초설치(22/07/21 설치이후 계속 사용)
2023-02-01 22:34,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),Chemical Filter 교체,최초설치 50T(22/01/26 설치후 계속사용)
2023-02-01 23:35,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),Chemical Filter 교체,최초설치 200T(22/01/27 설치후 계속사용)
2023-02-02 0:36,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),Chemical Filter 교체,최초설치 200T(22/01/27 설치후 계속사용)
2023-02-02 1:07,F4 4F,DIFF(Fur),401-7,공조 9(4F),DP5(4F),Chemical Filter 교체,최초설치 200T(22/01/27 설치후 계속사용)
2023-02-02 4:09,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),Chemical Filter 교체,최초설치 50T(22/01/26 설치후 계속사용)
2023-02-02 8:13,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),Chemical Filter 교체,최초설치 50T(22/01/26 설치후 계속사용)
2023-02-16 12:00,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,DIFF(Fur),401-7,공조 9(4F),DP5(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,DIFF(Imp),401-8,공조 10(4F),IP2(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ETCH,401-2,공조 3(4F),EP6(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ETCH,401-3,공조 3(4F),EP7(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP8(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP9(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3B(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3F(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8B(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),AMCs 분석기 PM,830 Mini V/P
2023-02-16 12:00,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ThinFilm,401-5,공조 7(4F),CP1(4F),AMCs 분석기 PM,
2023-02-16 12:00,F4 4F,ThinFilm,401-5,공조 8(4F),CP2(4F),AMCs 분석기 PM,
2023-02-28 8:26,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),Chemical Filter 교체,50T 교체
2023-02-28 8:57,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),Chemical Filter 교체,CL 이온 Leak 긴급교체 50T
2023-02-28 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),Chemical Filter 교체,CL 이온 Leak 긴급교체 50T
2023-02-28 13:00,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),Chemical Filter 교체,CL 이온 Leak 긴급교체 50T
2023-03-16 12:00,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,DIFF(Fur),401-7,공조 9(4F),DP5(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,DIFF(Imp),401-8,공조 10(4F),IP2(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-2,공조 3(4F),EP6(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-3,공조 3(4F),EP7(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP8(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP9(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3B(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3F(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8B(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ThinFilm,401-5,공조 7(4F),CP1(4F),AMCs 분석기 PM,
2023-03-16 12:00,F4 4F,ThinFilm,401-5,공조 8(4F),CP2(4F),AMCs 분석기 PM,
2023-04-13 4:21,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),Chemical Filter 교체,200T 교체
2023-04-13 12:00,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),AMCs 분석기 PM,
2023-04-13 12:00,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),AMCs 분석기 PM,
2023-04-13 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),AMCs 분석기 PM,
2023-04-13 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),AMCs 분석기 PM,
