TIMESTAMP,FLOOR,AREA,OAC,ZONE,BAY,JOB,COMMENT
2023-10-19 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP9(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3B(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3F(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8B(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-10-19 12:00,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),AMCs 분석기 PM,"Analysis Column, Suppressor, 838 V/P Diaphragm"
2023-11-09 22:38,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),개선 Item,4E04-11 C/D Chiller교체
2023-11-16 12:00,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,DIFF(Fur),401-7,공조 9(4F),DP5(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ETCH,401-2,공조 3(4F),EP6(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ThinFilm,401-5,공조 7(4F),CP1(4F),AMCs 분석기 PM,
2023-11-16 12:00,F4 4F,ThinFilm,401-5,공조 8(4F),CP2(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,DIFF(Imp),401-8,공조 10(4F),IP2(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,ETCH,401-3,공조 3(4F),EP7(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,ETCH,401-8,공조 11(4F),EP8(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,ETCH,401-8,공조 11(4F),EP9(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3B(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3F(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8B(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),AMCs 분석기 PM,
2023-11-23 0:00,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),AMCs 분석기 PM,
2023-11-27 14:01,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-11-28 8:45,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-11-28 8:50,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-11-28 8:55,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),Chemical Filter 신규 설치,NH3 Chemical Filter 신규 설치
2023-12-06 12:03,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),Chemical Filter 철거,"F,NO3 농도 상승 검증 관련 철거"
2023-12-07 12:39,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),Chemical Filter 신규 설치,"F,NO3 농도 상승 검증 후 재 설치"
2023-12-13 10:31,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),개선 Item,4E2B-02호기 ESC 작업관련 FL300 HUME 발생
2023-12-14 12:00,F4 4F,DIFF(Fur),401-5,공조 8(4F),DP1(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,DIFF(Fur),401-6,공조 8(4F),DP2(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP3(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,DIFF(Fur),401-6,공조 9(4F),DP4(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,DIFF(Fur),401-7,공조 9(4F),DP5(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,DIFF(Imp),401-8,공조 10(4F),IP2(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-2,공조 3(4F),EP6(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-3,공조 3(4F),EP7(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP8(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ETCH,401-8,공조 11(4F),EP9(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3B(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,OAC,401-3,"공조 3,4,5(4F)",OAC3F(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8B(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,OAC,401-8,"공조 10,11(4F)",OAC8F(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ThinFilm,401-1,공조 2(4F),CP4(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ThinFilm,401-5,공조 7(4F),CP1(4F),AMCs 분석기 PM,
2023-12-14 12:00,F4 4F,ThinFilm,401-5,공조 8(4F),CP2(4F),AMCs 분석기 PM,
2023-12-18 11:09,F4 4F,ThinFilm,401-1,공조 1(4F),CP3(4F),Ulpa Filter 교체,"Ulpa Filter 교체 (35장, Probe 제외)"
2023-12-18 21:11,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),개선 Item,4E04-7A Chiller 교체
2023-12-19 7:13,F4 4F,PHOTO,401-3,공조 4(4F),PP1(4F),Chemical Filter 철거,"F, NO3 이상 점검 Test 철거"
2023-12-19 8:13,F4 4F,PHOTO,401-3,공조 5(4F),PP2(4F),Chemical Filter 철거,"F, NO3 이상 점검 Test 철거"
2023-12-19 8:43,F4 4F,PHOTO,401-4,공조 5(4F),PP3(4F),Chemical Filter 철거,"F, NO3 이상 점검 Test 철거"
2023-12-19 9:14,F4 4F,PHOTO,401-4,공조 6(4F),PP4(4F),Chemical Filter 철거,"F, NO3 이상 점검 Test 철거"
2023-12-19 15:46,F4 4F,ETCH,401-1,공조 1(4F),EP2(4F),개선 Item,4E2B-02 ESC 교체
2023-12-22 10:00,F4 4F,ETCH,401-1,공조 1(4F),EP1(4F),개선 Item,14시 4E04-16 C/D Chiller 교체
2023-01-19 13:59,F4 6F,PHOTO,501-3,공조 6(6F),BP3(6F),Chemical Filter 교체,50T 교체(최초설치22/01/28 계속사용후)
2023-02-09 12:00,F4 6F,DIFF(Imp),501-2,공조 5(6F),RD6(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,DIFF(Imp),503-2,공조 11(6F),BP9(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ETCH,501-3,공조 6(6F),BP2(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ETCH,502,공조 8(6F),RD12(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ETCH,503-1,공조 8(6F),RD11(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ETCH,503-1,공조 9(6F),RD10(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ETCH,503-2,공조 12(6F),BP7(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3B(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3F(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2B(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2F(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PCM,501-3,공조 5(6F),RD7(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PCM,503-2,공조 11(6F),BP10(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PHOTO,501-2,공조 4(6F),RD5(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PHOTO,501-3,공조 6(6F),BP3(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PHOTO,503-1,공조 10(6F),RD9(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,PHOTO,503-2,공조 12(6F),BP6(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,501-1,공조 1(6F),RD16(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,501-1,공조 2(6F),RD3(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,501-2,공조 3(6F),RD2(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,501-3,공조 6(6F),BP1(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,502,공조 7(6F),RD15(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,502,공조 8(6F),RD14(6F),AMCs 분석기 PM,
2023-02-09 12:00,F4 6F,ThinFilm,503-2,공조 13(6F),BP8(6F),AMCs 분석기 PM,
2023-02-24 9:54,F4 6F,ThinFilm,501-3,공조 6(6F),BP1(6F),Chemical Filter 교체,50T 교체(최초설치22/01/28 계속사용후)
2023-02-28 12:44,F4 6F,ETCH,501-3,공조 6(6F),BP2(6F),Chemical Filter 교체,50T 교체(최초설치22/01/28 계속사용후)
2023-03-09 12:00,F4 6F,DIFF(Imp),501-2,공조 5(6F),RD6(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,DIFF(Imp),503-2,공조 11(6F),BP9(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ETCH,501-3,공조 6(6F),BP2(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ETCH,502,공조 8(6F),RD12(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ETCH,503-1,공조 8(6F),RD11(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ETCH,503-1,공조 9(6F),RD10(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ETCH,503-2,공조 12(6F),BP7(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3B(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3F(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2B(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2F(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PCM,501-3,공조 5(6F),RD7(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PCM,503-2,공조 11(6F),BP10(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PHOTO,501-2,공조 4(6F),RD5(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PHOTO,501-3,공조 6(6F),BP3(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PHOTO,503-1,공조 10(6F),RD9(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,PHOTO,503-2,공조 12(6F),BP6(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,501-1,공조 1(6F),RD16(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,501-1,공조 2(6F),RD3(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,501-2,공조 3(6F),RD2(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,501-3,공조 6(6F),BP1(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,502,공조 7(6F),RD15(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,502,공조 8(6F),RD14(6F),AMCs 분석기 PM,
2023-03-09 12:00,F4 6F,ThinFilm,503-2,공조 13(6F),BP8(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,DIFF(Imp),501-2,공조 5(6F),RD6(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,DIFF(Imp),503-2,공조 11(6F),BP9(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ETCH,501-3,공조 6(6F),BP2(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ETCH,502,공조 8(6F),RD12(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ETCH,503-1,공조 8(6F),RD11(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ETCH,503-1,공조 9(6F),RD10(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ETCH,503-2,공조 12(6F),BP7(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3B(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3F(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2B(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2F(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PCM,501-3,공조 5(6F),RD7(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PCM,503-2,공조 11(6F),BP10(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PHOTO,501-2,공조 4(6F),RD5(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PHOTO,501-3,공조 6(6F),BP3(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PHOTO,503-1,공조 10(6F),RD9(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,PHOTO,503-2,공조 12(6F),BP6(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,501-1,공조 1(6F),RD16(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,501-1,공조 2(6F),RD3(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,501-2,공조 3(6F),RD2(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,501-3,공조 6(6F),BP1(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,502,공조 7(6F),RD15(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,502,공조 8(6F),RD14(6F),AMCs 분석기 PM,
2023-04-06 12:00,F4 6F,ThinFilm,503-2,공조 13(6F),BP8(6F),AMCs 분석기 PM,
2023-05-18 12:00,F4 6F,DIFF(Imp),501-2,공조 5(6F),RD6(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,DIFF(Imp),503-2,공조 11(6F),BP9(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ETCH,501-3,공조 6(6F),BP2(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ETCH,502,공조 8(6F),RD12(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ETCH,503-1,공조 8(6F),RD11(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ETCH,503-1,공조 9(6F),RD10(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ETCH,503-2,공조 12(6F),BP7(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3B(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,OAC,501-3,"공조 5,6(6F)",OAC3F(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2B(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,OAC,503-2,"공조 11,12,13(6F)",OAC2F(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PCM,501-3,공조 5(6F),RD7(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PCM,503-2,공조 11(6F),BP10(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PHOTO,501-2,공조 4(6F),RD5(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PHOTO,501-3,공조 6(6F),BP3(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PHOTO,503-1,공조 10(6F),RD9(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,PHOTO,503-2,공조 12(6F),BP6(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,501-1,공조 1(6F),RD16(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,501-1,공조 2(6F),RD3(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,501-2,공조 3(6F),RD2(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,501-3,공조 6(6F),BP1(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,502,공조 7(6F),RD15(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,502,공조 8(6F),RD14(6F),AMCs 분석기 PM,Guard Column
2023-05-18 12:00,F4 6F,ThinFilm,503-2,공조 13(6F),BP8(6F),AMCs 분석기 PM,Guard Column
2023-06-07 8:54,F4 6F,ETCH,503-1,공조 8(6F),RD11(6F),Chemical Filter 교체,최초설치 50T
2023-06-07 9:24,F4 6F,ETCH,502,공조 8(6F),RD12(6F),Chemical Filter 교체,최초설치 50T
2023-06-07 9:54,F4 6F,ThinFilm,502,공조 8(6F),RD14(6F),Chemical Filter 교체,최초설치 50T
2023-06-07 10:24,F4 6F,ThinFilm,502,공조 7(6F),RD15(6F),Chemical Filter 교체,최초설치 50T
2023-06-08 7:59,F4 6F,PHOTO,503-1,공조 10(6F),RD9(6F),Chemical Filter 교체,50T 교체(최초설비 22/01/28 계속 사용)
2023-06-08 8:29,F4 6F,ETCH,503-1,공조 9(6F),RD10(6F),Chemical Filter 교체,50T 교체 (최초설지 22/01/28 계속 사용)
2023-06-08 12:00,F4 6F,DIFF(Imp),501-2,공조 5(6F),RD6(6F),AMCs 분석기 PM,
2023-06-08 12:00,F4 6F,DIFF(Imp),503-2,공조 11(6F),BP9(6F),AMCs 분석기 PM,
